task,arm,run,loss_source,loss_tokens,frac,train_loss,test_loss,on_target,off_target
spelling,ixg:mc,spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,2181,0.02,1.185971121884074,1.1728039041455325,0.609375,0.609375
spelling,ixg:mc,spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,2181,0.05,1.1690478656414347,1.1727403223596544,0.59375,0.71875
spelling,ixg:mc,spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,2181,0.1,1.144160867434496,1.1737189592434036,0.703125,0.78125
spelling,ixg:mc,spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,2181,0.2,1.1120176135602906,1.1779271912432656,0.734375,0.765625
spelling,ixg:mc,spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,2181,0.5,1.0472891264104316,1.1802591833703182,0.734375,0.8125
spelling,ixg:mc,spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,2181,1.0,1.0604109215689914,1.1580288033045962,0.625,0.6875
spelling,random,spelling_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,2181,0.0,2.2238751684713085,1.8285027407331786,0.046875,0.0
spelling,random,spelling_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,2181,0.001,2.1894914752248824,1.8025031669158447,0.046875,0.0
spelling,random,spelling_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,2181,0.002,2.1538017129185447,1.7797148230971136,0.0625,0.0
spelling,random,spelling_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,2181,0.005,2.029192933794583,1.6976355404440606,0.046875,0.0
spelling,random,spelling_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,2181,0.01,1.8506815850231229,1.5750098388056206,0.03125,0.0
spelling,random,spelling_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,2181,0.02,1.606908216965981,1.3988143766981262,0.046875,0.0
spelling,random,spelling_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,2181,0.05,1.4001924168993856,1.2932283680464138,0.015625,0.0
spelling,random,spelling_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,2181,0.1,1.3321439484019337,1.2625704856708146,0.0,0.0
spelling,random,spelling_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,2181,0.2,1.247461253284556,1.221922315189129,0.0625,0.0
spelling,random,spelling_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,2181,0.5,1.1269996995039773,1.169708750434886,0.453125,0.34375
spelling,random,spelling_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,2181,1.0,1.0604109215689914,1.1580288033045962,0.625,0.6875
